,CATEGORIE,DATE,QUART,long,lat,Address,Neighborhood
0,Vol de véhicule à moteur,2020-12-30,jour,-73.60611619846414,45.591296171749775,"8920, Rue Claudel, Port-Maurice, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1R 2B6, Canada",
1,Vols qualifiés,2020-12-30,soir,-73.64359961834138,45.51692617001196,"1250, Boulevard Laird, Mont-Royal, Agglomération de Montréal, Montréal (06), Québec, H3R 1G8, Canada",
2,Vol de véhicule à moteur,2020-12-30,soir,-73.63098812987684,45.59689773606515,"11135, Avenue Bellevois, Montreal-Nord-Centre, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1H 1V2, Canada",
3,Vol de véhicule à moteur,2020-12-30,soir,-73.55608768080255,45.55091224009484,"3801, Place Victor Bourgeau, Petite-Côte, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 3B3, Canada",
4,Vol dans / sur véhicule à moteur,2020-12-30,jour,-73.59863007862909,45.5646414757085,"7453, 17e Avenue, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2A 1X9, Canada",
5,Vol dans / sur véhicule à moteur,2020-12-30,jour,-73.6272153076514,45.53982726538224,"201, Rue Gounod, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2R 2E8, Canada",
6,Méfait,2020-12-30,jour,-73.87425901067965,45.47678529851267,"16406, Boulevard Gouin Ouest, Pierrefonds-Ouest, L'Île-Bizard–Sainte-Geneviève, Montréal, Agglomération de Montréal, Montréal (06), Québec, H9J 3C8, Canada",
7,Vol de véhicule à moteur,2020-12-30,jour,-73.70032339639388,45.53847280598978,"2614, Rue de Charny, Nouveau-Bordeau, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4J 1H1, Canada",
8,Vol de véhicule à moteur,2020-12-30,soir,-73.82743592340104,45.51315430932099,"Riverdale / Riviera, Boulevard Riverdale, Pierrefonds-Est/Roxboro, Pierrefonds-Roxboro, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8Z 1C2, Canada",
9,Vol de véhicule à moteur,2020-12-30,jour,-73.61720199132021,45.54845394877314,"1355, Rue Villeray, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 3A8, Canada",
10,Méfait,2020-12-30,jour,-73.61386935671909,45.59601280751717,"5555, Boulevard des Grandes-Prairies, Port-Maurice, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1R 2B7, Canada",
11,Introduction,2020-12-30,jour,-73.58891040905513,45.4875146269782,"4129, Boulevard De Maisonneuve Ouest, Westmount, Agglomération de Montréal, Montréal (06), Québec, H3Z 2A4, Canada",
12,Vol de véhicule à moteur,2020-12-30,jour,-73.62474412203784,45.62031026149156,"12451, Boulevard Rolland, Montréal-Nord-Est, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 3W1, Canada",
13,Méfait,2020-12-30,jour,-73.59743124146567,45.62625027489846,"7547, Boulevard Maurice-Duplessis, Marc-Aurèle-Fortin, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1E 5M9, Canada",
14,Vols qualifiés,2020-12-30,jour,-73.55295112819452,45.60681472342332,"8298, Boulevard Wilfrid-Pelletier, Anjou, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M 2X3, Canada",
15,Vol dans / sur véhicule à moteur,2020-12-30,jour,-73.6121232516975,45.54769920697596,"École Gabriel-Lalemant, Rue Rousselot, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 2A3, Canada",
16,Méfait,2020-12-30,jour,-73.5737001284026,45.49529478584842,"VA - Visual Arts Building, Boulevard René-Lévesque Ouest, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4G 1T4, Canada",
17,Vol de véhicule à moteur,2020-12-30,jour,-73.63587089814422,45.48117025623111,"39, Rue Ellerdale, Hampstead, Agglomération de Montréal, Montréal (06), Québec, H3X 2Z4, Canada",
18,Vol dans / sur véhicule à moteur,2020-12-30,jour,-73.54697006562594,45.54167949845222,"Place des Tisserandes (Ontario / Saint-Germain), Place des Tisserandes, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1W 1P3, Canada",
19,Vol dans / sur véhicule à moteur,2020-12-30,jour,-73.61903761707178,45.597496754757465,"5252, Boulevard Industriel, Montreal-Nord-Centre, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 6N9, Canada",
20,Vol dans / sur véhicule à moteur,2020-12-30,jour,-73.61497997187212,45.6024532836386,"5760, Boulevard Industriel, Montréal-Nord-Est, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 5X3, Canada",
21,Introduction,2020-12-30,jour,-73.55745991022434,45.505185470597056,"Place D'Armes et rue Saint-Jacques E, Côte de la Place D'Armes, Vieux-Montréal, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2Y 2X6, Canada",
22,Méfait,2020-12-30,jour,-73.60057256655071,45.60349064539525,"9155, Boulevard Langelier, Grande-Prairie, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1P 2X4, Canada",
23,Vol de véhicule à moteur,2020-12-30,jour,-73.55812170909394,45.5232392539252,"1508, Rue La Fontaine, Village gai, Sainte-Marie, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 3H4, Canada",
24,Vol de véhicule à moteur,2020-12-30,jour,-73.53064705731929,45.55340098035769,"500, Avenue Aird, Promenade Sainte-Catherine Est, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1V 2W6, Canada",
25,Méfait,2020-12-30,jour,-73.54807568488684,45.56958338978179,"5445, Rue Chauveau, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1N 1G8, Canada",
26,Vol dans / sur véhicule à moteur,2020-12-30,soir,-73.53944999932199,45.58883970268735,"7200, Rue Sherbrooke Est, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1N 1E7, Canada",
27,Méfait,2020-12-30,jour,-73.56680209488125,45.49689720521419,"744, Rue Peel, Vieux-Montréal, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3B 4C9, Canada",
28,Méfait,2020-12-30,jour,-73.61140301120669,45.59963619233197,"des Grandes-Prairies / Lacordaire, Boulevard des Grandes-Prairies, Grande-Prairie, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1R 2B7, Canada",
29,Vol de véhicule à moteur,2020-12-30,jour,-73.56927771175434,45.49722792616658,"1909, Avenue des Canadiens-de-Montréal, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3B 4C9, Canada",
30,Vol de véhicule à moteur,2020-12-30,nuit,-73.89515125562197,45.43813334914605,"1, Rue des Hirondelles, Kirkland, Agglomération de Montréal, Montréal (06), Québec, H9J 2R6, Canada",
31,Introduction,2020-12-30,nuit,-73.62128774715657,45.50547320707285,"Côte-Sainte-Catherine / de Darlington, Chemin de la Côte-Sainte-Catherine, Parc-Kent, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3T 1B9, Canada",
32,Méfait,2020-12-30,jour,-73.65961712395863,45.45838748032182,"7923, Chemin Westover, Montréal-Ouest, Côte-Saint-Luc, Agglomération de Montréal, Montréal (06), Québec, H4X 1S6, Canada",
33,Vol dans / sur véhicule à moteur,2020-12-30,jour,-73.58153688424152,45.491884818023415,"1961, Rue Sainte-Catherine Ouest, Montagne, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3H 2T2, Canada",
34,Vol de véhicule à moteur,2020-12-30,jour,-73.69564258540352,45.52750099170824,"3933, Boulevard Henri-Bourassa Ouest, Dutrisac, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4J 1M9, Canada",
35,Vol de véhicule à moteur,2020-12-30,nuit,-73.59724463900172,45.632937135879736,"12235, Avenue Élie Beauregard, Marc-Aurèle-Fortin, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1E 5M9, Canada",
36,Vol dans / sur véhicule à moteur,2020-12-30,soir,-73.5913208160531,45.59486328074363,"8469, Rue Bonnivet, Grande-Prairie, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1P 2J1, Canada",
37,Méfait,2020-12-30,jour,-73.57042546162843,45.57925845045888,"Hôpital Santa Cabrini, Rue de Pontoise, Port-Maurice, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1T 2L7, Canada",
38,Vol dans / sur véhicule à moteur,2020-12-30,soir,-73.52895789436154,45.60650520909272,"8888, Rue Sherbrooke Est, Tétraultville, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 1C9, Canada",
39,Vol dans / sur véhicule à moteur,2020-12-30,soir,-73.56396472724938,45.55537288495583,"3935, Boulevard Saint-Joseph Est, Vieux-Rosemont, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1X 2K3, Canada",
40,Introduction,2020-12-30,jour,-73.53954925978016,45.54177468583495,"3442, Rue Sainte-Catherine Est, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1W 2C6, Canada",
41,Méfait,2020-12-30,jour,-73.55174990962679,45.58301241653058,"5488, Avenue de Repentigny, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M 1M3, Canada",
42,Introduction,2020-12-30,jour,-73.61917969824333,45.54860935583377,"1292, Rue Tillemont, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 1X6, Canada",
43,Vol dans / sur véhicule à moteur,2020-12-30,soir,-73.57339945019149,45.50219814849266,"980, Boulevard De Maisonneuve Ouest, Quartier des Spectacles, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3A 1T1, Canada",
44,Introduction,2020-12-30,soir,-73.57657629586316,45.501845115292056,"Rue Peel et rue Sherbrooke, Rue Peel, Montagne, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3A 2R6, Canada",
45,Vol dans / sur véhicule à moteur,2020-12-29,soir,-73.62639990098998,45.57282495354326,"3279, Rue Legendre Est, Saint-Michel, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Z 2Y5, Canada",
46,Vol dans / sur véhicule à moteur,2020-12-29,jour,-73.50230948529722,45.65155608759445,"12711, Rue De Montigny, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1B 3B1, Canada",
47,Vol de véhicule à moteur,2020-12-29,jour,-73.67312396014769,45.54687420315036,"207, Boulevard Henri-Bourassa Ouest, Ahuntsic, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3L 1N7, Canada",
48,Vol de véhicule à moteur,2020-12-29,jour,-73.57754816201953,45.443187345318826,"7000, Boulevard LaSalle, Desmarchais-Crawford, Verdun, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4H 1X7, Canada",
49,Méfait,2020-12-29,nuit,-73.6084964809975,45.53020490361009,"6428, Boulevard Saint-Laurent, Saint-Édouard, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2S 1P8, Canada",
50,Vol dans / sur véhicule à moteur,2020-12-29,jour,-73.6339085428182,45.60066005813174,"11468, Avenue L'Archevêque, Montreal-Nord-Centre, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 3G7, Canada",
51,Vol dans / sur véhicule à moteur,2020-12-29,soir,-73.57925846334325,45.493821105706274,"Sainte-Catherine / Saint-Mathieu, Rue Sainte-Catherine Ouest, Montagne, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3H 2T2, Canada",
52,Méfait,2020-12-29,jour,-73.62173458228217,45.48063930682183,"4457, Boulevard Décarie, Côte-Saint-Antoine, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4A 3J8, Canada",
53,Introduction,2020-12-29,jour,-73.57754816201953,45.443187345318826,"7000, Boulevard LaSalle, Desmarchais-Crawford, Verdun, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4H 1X7, Canada",
54,Introduction,2020-12-29,jour,-73.60382397891401,45.525536201332514,"L'Gros Luxe, 150, Rue Bernard Ouest, Mile End, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2T 2K2, Canada",
55,Introduction,2020-12-29,jour,-73.57704525145886,45.49582929968624,"1472, Rue Sainte-Catherine Ouest, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3H 2T2, Canada",
56,Vol de véhicule à moteur,2020-12-29,jour,-73.61395571152626,45.551832750502186,"1885, Rue Villeray, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 2B5, Canada",
57,Vol de véhicule à moteur,2020-12-29,soir,-73.49418256563575,45.63737980126624,"Rue Victoria, Pointe-aux-Trembles, Travaux Publiques de Montréal-Est, Montréal-Est, Agglomération de Montréal, Montréal (06), Québec, H1B 2V7, Canada",
58,Introduction,2020-12-29,soir,-73.5459120272819,45.53971376661122,"1650, Rue Préfontaine, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1W 2R6, Canada",
59,Méfait,2020-12-29,jour,-73.57180706631756,45.45804764416884,"De Verdun / 2e Avenue, 2e Avenue, Verdun-Centre, Verdun, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4G 1X3, Canada",
60,Méfait,2020-12-29,jour,-73.64185982697762,45.53428497852748,"8650, Avenue Querbes, Parc-Extension, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4N 3M5, Canada",
61,Vol dans / sur véhicule à moteur,2020-12-29,soir,-73.55813240123028,45.572864533262326,"5303, Boulevard de l'Assomption, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1T 2H2, Canada",
62,Vol de véhicule à moteur,2020-12-29,soir,-73.51411825670857,45.6427861934624,"11950, Rue Sherbrooke Est, Pointe-aux-Trembles, Rivière-des-Prairies–Pointe-aux-Trembles, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1A 3C7, Canada",
63,Méfait,2020-12-29,jour,-73.64091195403358,45.52861174261433,"de l'Acadie / d'Anvers, Boulevard de l'Acadie, Parc-Extension, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3N 2L9, Canada",
64,Vol de véhicule à moteur,2020-12-29,jour,-73.65496928412063,45.552976675401005,"646, Rue Sauvé Est, Sault-au-Récollet, Ahuntsic-Cartierville, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2C 2G4, Canada",
65,Méfait,2020-12-29,jour,-73.56110003420123,45.51531626020684,"Rue Berri et boulevard De Maisonneuve, Rue Berri, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2L 2C4, Canada",
66,Méfait,2020-12-29,jour,-73.64091195403358,45.52861174261433,"de l'Acadie / d'Anvers, Boulevard de l'Acadie, Parc-Extension, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3N 2L9, Canada",
67,Vol dans / sur véhicule à moteur,2020-12-29,soir,-73.62492751557895,45.60274096031848,"École Jean-Nicolet, Avenue Salk, Montreal-Nord-Centre, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 2T2, Canada",
68,Méfait,2020-12-29,jour,-73.57226433230815,45.496563529614605,"1350, Boulevard René-Lévesque Ouest, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4G 1T4, Canada",
69,Vol de véhicule à moteur,2020-12-29,soir,-73.52895789436154,45.60650520909272,"8888, Rue Sherbrooke Est, Tétraultville, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 1C9, Canada",
70,Vol dans / sur véhicule à moteur,2020-12-29,jour,-73.6715417530478,45.5321181420879,"50, Rue Quintin, Chameran/Montpellier, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4N2V3, Canada",
71,Vol dans / sur véhicule à moteur,2020-12-29,jour,-73.56716594530761,45.46101997225361,"4320, Rue Wellington, Verdun-Centre, Verdun, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4G 1V6, Canada",
72,Vol dans / sur véhicule à moteur,2020-12-29,jour,-73.58141210675846,45.49507454113976,"1800, Avenue Lincoln, Montagne, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3H 2G8, Canada",
73,Méfait,2020-12-29,jour,-73.59467691611607,45.52391832749218,"5200, Boulevard Saint-Laurent, Mile End, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2T 1S1, Canada",
74,Vol de véhicule à moteur,2020-12-29,soir,-73.64292050917456,45.494411140313,"4897, Avenue Barclay, Savane, Côte-des-Neiges–Notre-Dame-de-Grâce, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3W 0A5, Canada",
75,Introduction,2020-12-29,nuit,-73.57655911214019,45.54530774857751,"2605, Rue Masson, Vieux-Rosemont, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1Y 1W1, Canada",
76,Introduction,2020-12-29,jour,-73.6428295538271,45.53147460982375,"795, Rue de Liège Ouest, Parc-Extension, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3P 3E9, Canada",
77,Méfait,2020-12-29,soir,-73.59734078892107,45.43280588292615,"7587, Rue Centrale, Sault-Saint-Louis, LaSalle, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8P 3K2, Canada",
78,Introduction,2020-12-29,soir,-73.55885287533813,45.5816414427696,"5942, Rue Du Quesne, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M 2R8, Canada",
79,Vols qualifiés,2020-12-29,nuit,-73.56191141865828,45.51439065165027,"UQÀM - Campus principal, Rue Saint-Denis, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 3K4, Canada",
80,Introduction,2020-12-29,soir,-73.68796254170104,45.433957831755286,"2701, Boulevard Saint-Joseph, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8S 2N4, Canada",
81,Vol de véhicule à moteur,2020-12-29,soir,-73.6169384675867,45.62034551288322,"12177, Avenue Allard, Montréal-Nord-Est, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G3M3, Canada",
82,Méfait,2020-12-29,jour,-73.58332459140104,45.526361292277855,"751, Rue De Bienville, Parc-Laurier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2J 1W9, Canada",
83,Vols qualifiés,2020-12-29,nuit,-73.54732967895171,45.56051108785278,"4801, Avenue Pierre de Coubertin, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1V 3V4, Canada",
84,Vol dans / sur véhicule à moteur,2020-12-29,jour,-73.51784873817388,45.60092813397236,"Des Ormeaux / Souligny, Rue des Ormeaux, Tétraultville, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 4W1, Canada",
85,Vol dans / sur véhicule à moteur,2020-12-29,jour,-73.56044440843108,45.47561639928527,"2305, Rue Wellington, Pointe-Saint-Charles, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3K 2Y2, Canada",
86,Vol de véhicule à moteur,2020-12-29,jour,-73.62167353267672,45.59648617022338,"10701, Avenue Brunet, Montreal-Nord-Centre, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 6N9, Canada",
87,Méfait,2020-12-29,jour,-73.56058090449983,45.58222052512575,"6048, Avenue De Charette, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1M 2R8, Canada",
88,Introduction,2020-12-29,nuit,-73.56269521658344,45.5111445858572,"110, Rue Sainte-Catherine Est, Quartier des Spectacles, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X1K6, Canada",
89,Introduction,2020-12-29,jour,-73.56328906617598,45.56933418937699,"5580, Avenue Des Plaines, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1T 2V6, Canada",
90,Vol dans / sur véhicule à moteur,2020-12-29,soir,-73.51132474841042,45.60871982150722,"9496, Rue Notre-Dame Est, Beaurivage, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 4C5, Canada",
91,Introduction,2020-12-29,soir,-73.6346385781977,45.6002778980634,"11442, Avenue Bellevois, Montreal-Nord-Centre, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1H 1V2, Canada",
92,Introduction,2020-12-29,jour,-73.5814582485329,45.53086637747723,"1251, Rue Gilford, Parc-Laurier, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2J 1R2, Canada",
93,Introduction,2020-12-29,nuit,-73.58404716585198,45.51905399964827,"12, Rue Marie-Anne Ouest, Saint-Louis, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2W 1X3, Canada",
94,Vol dans / sur véhicule à moteur,2020-12-29,jour,-73.59448838267281,45.457078030815694,"6227, Rue Briand, Côte-Saint-Paul, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4E 3H6, Canada",
95,Vol dans / sur véhicule à moteur,2020-12-29,jour,-73.64131720649148,45.59748535019191,"4253, Boulevard Henri-Bourassa Est, Centre-Nord, Montréal-Nord, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1G 5W2, Canada",
96,Introduction,2020-12-29,jour,-73.57999426104791,45.56778895829608,"4468, Rue Saint-Zotique, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1T 3J4, Canada",
97,Méfait,2020-12-29,soir,-73.88029620030098,45.45169352872091,"194, Rue du Niagara, Kirkland, Agglomération de Montréal, Montréal (06), Québec, H9K 1M8, Canada",
98,Introduction,2020-12-29,jour,-73.59983158294044,45.556101655510425,"2670, Rue Jean-Talon Est, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2A 1V4, Canada",
99,Introduction,2020-12-29,nuit,-73.60174556410485,45.55762391768621,"2721, Rue Everett, Villeray, Villeray–Saint-Michel–Parc-Extension, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2E 2S9, Canada",
100,Introduction,2020-12-29,jour,-73.55734025906447,45.47665416483386,"2148, Rue Favard, Pointe-Saint-Charles, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3K 1W7, Canada",
101,Vol dans / sur véhicule à moteur,2020-12-29,jour,-73.55488507283131,45.50183100638099,"250, Place d'Youville, Vieux-Montréal, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2Y 2B6, Canada",
102,Vol de véhicule à moteur,2020-12-29,jour,-73.67700758417111,45.49871863331601,"180, Rue Authier, Du Collège/Hodge, Saint-Laurent, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4M 2J1, Canada",
103,Introduction,2020-12-28,nuit,-73.60106800746665,45.60897934008095,"9401, Rue Pascal-Gagnon, Grande-Prairie, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1P 2X4, Canada",
104,Introduction,2020-12-28,jour,-73.57367658668534,45.5094912753825,"376, Rue Milton, Milton Parc, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 2H8, Canada",
105,Vol de véhicule à moteur,2020-12-28,jour,-73.60382397891401,45.525536201332514,"L'Gros Luxe, 150, Rue Bernard Ouest, Mile End, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2T 2K2, Canada",
106,Méfait,2020-12-28,jour,-73.53782687735041,45.54460020744592,"Sainte-Catherine / Nicolet, Rue Sainte-Catherine Est, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1W 2E9, Canada",
107,Introduction,2020-12-28,nuit,-73.56269521658344,45.5111445858572,"110, Rue Sainte-Catherine Est, Quartier des Spectacles, René-Lévesque, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X1K6, Canada",
108,Vol dans / sur véhicule à moteur,2020-12-28,jour,-73.57581163100167,45.5070813336365,"600, Rue Milton, Milton Parc, Plateau Mont-Royal, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2X 1W5, Canada",
109,Méfait,2020-12-28,jour,-73.60679905269787,45.529443853748006,"6309, Boulevard Saint-Laurent, Saint-Édouard, Rosemont–La Petite-Patrie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H2S 1P8, Canada",
110,Introduction,2020-12-28,jour,-73.57574184693426,45.50268253466984,"869, Rue Sherbrooke Ouest, Montagne, Ville-Marie, Montréal, Agglomération de Montréal, Montréal (06), Québec, H3A 3G4, Canada",
111,Vol dans / sur véhicule à moteur,2020-12-28,nuit,-73.60106800746665,45.60897934008095,"9401, Rue Pascal-Gagnon, Grande-Prairie, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1P 2X4, Canada",
112,Introduction,2020-12-28,jour,-73.5969620945691,45.46100987705248,"Monk / Denonville, Rue Denonville, Ville-Émard, Le Sud-Ouest, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4E 3H5, Canada",
113,Vol dans / sur véhicule à moteur,2020-12-28,jour,-73.56391103548737,45.47108664954168,"Rue Gilberte-Dubé et rue Wellington, Rue Wellington, Verdun-Centre, Verdun, Montréal, Agglomération de Montréal, Montréal (06), Québec, H4G 1T3, Canada",
114,Vol dans / sur véhicule à moteur,2020-12-28,jour,-73.66930693550017,45.43353625205734,"99, 6e Avenue, Vieux-Lachine, Arrondissement de Lachine, Montréal, Agglomération de Montréal, Montréal (06), Québec, H8S 2C5, Canada",
115,Vol dans / sur véhicule à moteur,2020-12-28,jour,-73.72766772383987,45.45922909963311,"715, Avenue Halpern, Dorval, Agglomération de Montréal, Montréal (06), Québec, H9P 2W6, Canada",
116,Vol dans / sur véhicule à moteur,2020-12-28,jour,-73.59535227786883,45.60048811460872,"6396, Rue Lacoursière, Grande-Prairie, Saint-Léonard, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1P 2L9, Canada",
117,Vol de véhicule à moteur,2020-12-28,jour,-73.5204207506695,45.59573264557256,"8255, Avenue Souligny, Mercier–Hochelaga-Maisonneuve, Montréal, Agglomération de Montréal, Montréal (06), Québec, H1L 2K9, Canada",
